,Unnamed: 0,Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:AMOUNT_REQ,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID,time until next event,next event,activity number in case,number of activity in case inverse,case start count,case end count,case_relative_time,first_lag_event,second_lag_event,workrate,active cases,days_until_next_holiday,is_holiday,seconds_since_week_start,is_work_time,seconds_to_work_hours,is_weekend
3580,10407,Created,User_37,A_Create Application,Application,Application_1645236489,complete,2016-01-05 12:49:46.815,Remaining debt home,New credit,Application_1645236489,23000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.008,W_Complete application,0.0,32.0,31252.0,0.0,0.0,no_lagged_events,no_lagged_events,9306.510133064518,258.0,80,False,132586.815,True,0.0,False
3581,10408,Created,User_37,W_Complete application,Workflow,Workitem_1454501166,schedule,2016-01-05 12:49:46.823,Remaining debt home,New credit,Application_1645236489,23000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.002,W_Complete application,1.0,31.0,31251.0,0.0,0.008,A_Create Application,no_lagged_events,9306.510133064518,258.0,80,False,132586.823,True,0.0,False
3582,10409,Obtained,User_37,W_Complete application,Workflow,Workitem_1857756923,start,2016-01-05 12:49:46.825,Remaining debt home,New credit,Application_1645236489,23000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.002,A_Concept,2.0,30.0,31251.0,0.0,0.01,W_Complete application,A_Create Application,9306.510133064518,258.0,80,False,132586.825,True,0.0,False
3583,10410,statechange,User_37,A_Concept,Application,ApplState_731003543,complete,2016-01-05 12:49:46.827,Remaining debt home,New credit,Application_1645236489,23000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,287.775,A_Accepted,3.0,29.0,31251.0,0.0,0.012,W_Complete application,W_Complete application,9306.510133064518,258.0,80,False,132586.827,True,0.0,False
3584,10440,Created,User_21,A_Create Application,Application,Application_1868808301,complete,2016-01-05 12:51:23.173,Car,New credit,Application_1868808301,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.009,W_Complete application,0.0,55.0,31251.0,0.0,0.0,no_lagged_events,no_lagged_events,103.97936551724136,259.0,80,False,132683.173,True,0.0,False
3585,10441,Created,User_21,W_Complete application,Workflow,Workitem_946234594,schedule,2016-01-05 12:51:23.182,Car,New credit,Application_1868808301,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.001,W_Complete application,1.0,54.0,31250.0,0.0,0.009,A_Create Application,no_lagged_events,103.97936551724136,259.0,80,False,132683.182,True,0.0,False
3586,10442,Obtained,User_21,W_Complete application,Workflow,Workitem_1031490998,start,2016-01-05 12:51:23.183,Car,New credit,Application_1868808301,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.003,A_Concept,2.0,53.0,31250.0,0.0,0.01,W_Complete application,A_Create Application,103.97936551724136,259.0,80,False,132683.183,True,0.0,False
3587,10443,statechange,User_21,A_Concept,Application,ApplState_872034307,complete,2016-01-05 12:51:23.186,Car,New credit,Application_1868808301,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,203.367,A_Accepted,3.0,52.0,31250.0,0.0,0.013,W_Complete application,W_Complete application,103.97936551724136,259.0,80,False,132683.186,True,0.0,False
3588,7057,Obtained,User_24,W_Complete application,Workflow,Workitem_558205890,start,2016-01-05 12:52:33.351,Home improvement,New credit,Application_663648942,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,3.599,W_Complete application,6.0,24.0,31250.0,0.0,78004.265,A_Concept,W_Complete application,5211.206106896554,259.0,80,False,132753.351,True,0.0,False
3589,7058,Released,User_24,W_Complete application,Workflow,Workitem_1026107924,suspend,2016-01-05 12:52:36.950,Home improvement,New credit,Application_663648942,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,1105.632,W_Complete application,7.0,23.0,31250.0,0.0,78007.864,W_Complete application,A_Concept,5211.206106896554,259.0,80,False,132756.95,True,0.0,False
3590,10411,statechange,User_37,A_Accepted,Application,ApplState_290465429,complete,2016-01-05 12:54:34.602,Remaining debt home,New credit,Application_1645236489,23000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,983.893,O_Create Offer,4.0,28.0,31250.0,0.0,287.787,A_Concept,W_Complete application,9306.510133064518,259.0,80,False,132874.602,True,0.0,False
3591,10444,statechange,User_21,A_Accepted,Application,ApplState_513824828,complete,2016-01-05 12:54:46.553,Car,New credit,Application_1868808301,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,282.849,O_Create Offer,4.0,51.0,31250.0,0.0,203.38,A_Concept,W_Complete application,103.97936551724136,259.0,80,False,132886.553,True,0.0,False
3592,10445,Created,User_21,O_Create Offer,Offer,Offer_2007331102,complete,2016-01-05 12:59:29.402,Car,New credit,Application_1868808301,10000.0,10000.0,60.0,False,193.03,False,0.0,10000.0,0,1.258,O_Created,5.0,50.0,31250.0,0.0,486.229,A_Accepted,A_Concept,103.97936551724136,259.0,80,False,133169.402,True,0.0,False
3593,10446,statechange,User_21,O_Created,Offer,OfferState_1324439040,complete,2016-01-05 12:59:30.660,Car,New credit,Application_1868808301,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_2007331102,184.494,O_Sent (mail and online),6.0,49.0,31250.0,0.0,487.487,O_Create Offer,A_Accepted,103.97936551724136,259.0,80,False,133170.66,True,0.0,False
3594,10447,statechange,User_21,O_Sent (mail and online),Offer,OfferState_1525263937,complete,2016-01-05 13:02:35.154,Car,New credit,Application_1868808301,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_2007331102,0.023,W_Complete application,7.0,48.0,31250.0,0.0,671.981,O_Created,O_Create Offer,103.97936551724136,259.0,80,False,133355.154,True,0.0,False
3595,10448,Deleted,User_21,W_Complete application,Workflow,Workitem_665183285,complete,2016-01-05 13:02:35.177,Car,New credit,Application_1868808301,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.008,W_Call after offers,8.0,47.0,31250.0,0.0,672.004,O_Sent (mail and online),O_Created,103.97936551724136,259.0,80,False,133355.177,True,0.0,False
3596,10449,Created,User_21,W_Call after offers,Workflow,Workitem_376773572,schedule,2016-01-05 13:02:35.185,Car,New credit,Application_1868808301,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.004,W_Call after offers,9.0,46.0,31250.0,0.0,672.012,W_Complete application,O_Sent (mail and online),103.97936551724136,259.0,80,False,133355.185,True,0.0,False
3597,10450,Obtained,User_21,W_Call after offers,Workflow,Workitem_52362023,start,2016-01-05 13:02:35.189,Car,New credit,Application_1868808301,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.002,A_Complete,10.0,45.0,31250.0,0.0,672.016,W_Call after offers,W_Complete application,103.97936551724136,259.0,80,False,133355.189,True,0.0,False
3598,10451,statechange,User_21,A_Complete,Application,ApplState_871286432,complete,2016-01-05 13:02:35.191,Car,New credit,Application_1868808301,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,1320.879,W_Call after offers,11.0,44.0,31250.0,0.0,672.018,W_Call after offers,W_Call after offers,103.97936551724136,259.0,80,False,133355.191,True,0.0,False
3599,10412,Created,User_37,O_Create Offer,Offer,Offer_1819459217,complete,2016-01-05 13:10:58.495,Remaining debt home,New credit,Application_1645236489,23000.0,21300.0,50.0,True,510.37,False,0.0,23000.0,0,1.211,O_Created,5.0,27.0,31250.0,0.0,1271.68,A_Accepted,A_Concept,9306.510133064518,259.0,80,False,133858.495,True,0.0,False
3600,10413,statechange,User_37,O_Created,Offer,OfferState_1910634150,complete,2016-01-05 13:10:59.706,Remaining debt home,New credit,Application_1645236489,23000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_1819459217,62.528,O_Create Offer,6.0,26.0,31250.0,0.0,1272.891,O_Create Offer,A_Accepted,9306.510133064518,259.0,80,False,133859.706,True,0.0,False
3601,7059,Obtained,User_10,W_Complete application,Workflow,Workitem_946664681,resume,2016-01-05 13:11:02.582,Home improvement,New credit,Application_663648942,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,23.921,W_Complete application,8.0,22.0,31250.0,0.0,79113.496,W_Complete application,W_Complete application,7198.188630281695,259.0,80,False,133862.582,True,0.0,False
3602,10496,Created,User_1,A_Create Application,Application,Application_1702060008,complete,2016-01-05 13:11:08.580,"Other, see explanation",New credit,Application_1702060008,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.037,A_Submitted,0.0,50.0,31250.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,260.0,80,False,133868.58,True,0.0,False
3603,10497,statechange,User_1,A_Submitted,Application,ApplState_2000411510,complete,2016-01-05 13:11:08.617,"Other, see explanation",New credit,Application_1702060008,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.335,W_Handle leads,1.0,49.0,31249.0,0.0,0.037,A_Create Application,no_lagged_events,13866.5244107143,260.0,80,False,133868.617,True,0.0,False
3604,10498,Created,User_1,W_Handle leads,Workflow,Workitem_597049044,schedule,2016-01-05 13:11:08.952,"Other, see explanation",New credit,Application_1702060008,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,116.759,W_Handle leads,2.0,48.0,31249.0,0.0,0.372,A_Submitted,A_Create Application,13866.5244107143,260.0,80,False,133868.952,True,0.0,False
3605,6877,Obtained,User_3,W_Complete application,Workflow,Workitem_1375737912,resume,2016-01-05 13:11:15.259,Home improvement,Limit raise,Application_1947668470,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,198.567,W_Complete application,7.0,23.0,31249.0,0.0,81068.347,W_Complete application,W_Complete application,14058.001289552236,260.0,80,False,133875.259,True,0.0,False
3606,7060,Released,User_10,W_Complete application,Workflow,Workitem_1718189013,suspend,2016-01-05 13:11:26.503,Home improvement,New credit,Application_663648942,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,1278.489,W_Complete application,9.0,21.0,31249.0,0.0,79137.417,W_Complete application,W_Complete application,7198.188630281695,260.0,80,False,133886.503,True,0.0,False
3607,10414,Created,User_37,O_Create Offer,Offer,Offer_1595475693,complete,2016-01-05 13:12:02.234,Remaining debt home,New credit,Application_1645236489,23000.0,21300.0,30.0,True,817.02,False,0.0,23000.0,0,1.294,O_Created,7.0,25.0,31249.0,0.0,1335.419,O_Created,O_Create Offer,9306.510133064518,260.0,80,False,133922.234,True,0.0,False
3608,10415,statechange,User_37,O_Created,Offer,OfferState_179540900,complete,2016-01-05 13:12:03.528,Remaining debt home,New credit,Application_1645236489,23000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_1595475693,866.913,O_Cancelled,8.0,24.0,31249.0,0.0,1336.713,O_Create Offer,O_Created,9306.510133064518,260.0,80,False,133923.528,True,0.0,False
3609,6906,Obtained,User_7,W_Complete application,Workflow,Workitem_1890109074,resume,2016-01-05 13:12:05.830,"Other, see explanation",Limit raise,Application_1301925609,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,40.161,W_Complete application,5.0,37.0,31249.0,0.0,81017.357,W_Complete application,W_Complete application,16066.520282208583,260.0,80,False,133925.83,True,0.0,False
3610,6907,Released,User_7,W_Complete application,Workflow,Workitem_1651438442,suspend,2016-01-05 13:12:45.991,"Other, see explanation",Limit raise,Application_1301925609,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,5.972,W_Complete application,6.0,36.0,31249.0,0.0,81057.518,W_Complete application,W_Complete application,16066.520282208583,260.0,80,False,133965.991,True,0.0,False
3611,6908,Obtained,User_7,W_Complete application,Workflow,Workitem_1491416607,resume,2016-01-05 13:12:51.963,"Other, see explanation",Limit raise,Application_1301925609,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,29.342,W_Complete application,7.0,35.0,31249.0,0.0,81063.49,W_Complete application,W_Complete application,16066.520282208583,260.0,80,False,133971.963,True,0.0,False
3612,7354,Obtained,User_10,W_Complete application,Workflow,Workitem_695286843,resume,2016-01-05 13:12:53.303,Home improvement,New credit,Application_948316229,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,373.466,A_Accepted,8.0,67.0,31249.0,0.0,74785.138,W_Complete application,W_Complete application,7198.188630281695,260.0,80,False,133973.303,True,0.0,False
3613,10499,Deleted,User_1,W_Handle leads,Workflow,Workitem_792456492,withdraw,2016-01-05 13:13:05.711,"Other, see explanation",New credit,Application_1702060008,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,W_Complete application,3.0,47.0,31249.0,0.0,117.131,W_Handle leads,A_Submitted,13866.5244107143,260.0,80,False,133985.711,True,0.0,False
3614,10500,Created,User_1,W_Complete application,Workflow,Workitem_130987318,schedule,2016-01-05 13:13:05.721,"Other, see explanation",New credit,Application_1702060008,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.009,A_Concept,4.0,46.0,31249.0,0.0,117.141,W_Handle leads,W_Handle leads,13866.5244107143,260.0,80,False,133985.721,True,0.0,False
3615,10501,statechange,User_1,A_Concept,Application,ApplState_1978458779,complete,2016-01-05 13:13:05.730,"Other, see explanation",New credit,Application_1702060008,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,81913.769,W_Complete application,5.0,45.0,31249.0,0.0,117.15,W_Complete application,W_Handle leads,13866.5244107143,260.0,80,False,133985.73,True,0.0,False
3616,6909,Released,User_7,W_Complete application,Workflow,Workitem_1935562323,suspend,2016-01-05 13:13:21.305,"Other, see explanation",Limit raise,Application_1301925609,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,31.199,W_Complete application,8.0,34.0,31249.0,0.0,81092.832,W_Complete application,W_Complete application,16066.520282208583,260.0,80,False,134001.305,True,0.0,False
3617,6910,Obtained,User_7,W_Complete application,Workflow,Workitem_764810157,resume,2016-01-05 13:13:52.504,"Other, see explanation",Limit raise,Application_1301925609,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,594.187,A_Accepted,9.0,33.0,31249.0,0.0,81124.031,W_Complete application,W_Complete application,16066.520282208583,260.0,80,False,134032.504,True,0.0,False
3618,6878,Released,User_3,W_Complete application,Workflow,Workitem_860959104,suspend,2016-01-05 13:14:33.826,Home improvement,Limit raise,Application_1947668470,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,829.319,W_Complete application,8.0,22.0,31249.0,0.0,81266.914,W_Complete application,W_Complete application,14058.001289552236,260.0,80,False,134073.826,True,0.0,False
3619,10547,Created,User_1,A_Create Application,Application,Application_2059945768,complete,2016-01-05 13:14:35.385,"Other, see explanation",New credit,Application_2059945768,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.069,A_Submitted,0.0,48.0,31249.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,261.0,80,False,134075.385,True,0.0,False
3620,10548,statechange,User_1,A_Submitted,Application,ApplState_1804851479,complete,2016-01-05 13:14:35.454,"Other, see explanation",New credit,Application_2059945768,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.506,W_Handle leads,1.0,47.0,31248.0,0.0,0.069,A_Create Application,no_lagged_events,13866.5244107143,261.0,80,False,134075.454,True,0.0,False
3621,10549,Created,User_1,W_Handle leads,Workflow,Workitem_1143907399,schedule,2016-01-05 13:14:35.960,"Other, see explanation",New credit,Application_2059945768,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,91.641,W_Handle leads,2.0,46.0,31248.0,0.0,0.575,A_Submitted,A_Create Application,13866.5244107143,261.0,80,False,134075.96,True,0.0,False
3622,6951,Obtained,User_24,W_Complete application,Workflow,Workitem_447710574,resume,2016-01-05 13:15:33.333,Home improvement,Limit raise,Application_2070389081,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,357.257,A_Accepted,7.0,36.0,31248.0,0.0,81129.844,W_Complete application,W_Complete application,5211.206106896554,261.0,80,False,134133.333,True,0.0,False
3623,10550,Deleted,User_1,W_Handle leads,Workflow,Workitem_869974926,withdraw,2016-01-05 13:16:07.601,"Other, see explanation",New credit,Application_2059945768,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.019,W_Complete application,3.0,45.0,31248.0,0.0,92.216,W_Handle leads,A_Submitted,13866.5244107143,261.0,80,False,134167.601,True,0.0,False
3624,10551,Created,User_1,W_Complete application,Workflow,Workitem_554098221,schedule,2016-01-05 13:16:07.620,"Other, see explanation",New credit,Application_2059945768,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.006,A_Concept,4.0,44.0,31248.0,0.0,92.235,W_Handle leads,W_Handle leads,13866.5244107143,261.0,80,False,134167.62,True,0.0,False
3625,10552,statechange,User_1,A_Concept,Application,ApplState_1794829494,complete,2016-01-05 13:16:07.626,"Other, see explanation",New credit,Application_2059945768,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,77976.428,A_Accepted,5.0,43.0,31248.0,0.0,92.241,W_Complete application,W_Handle leads,13866.5244107143,261.0,80,False,134167.626,True,0.0,False
3626,7355,statechange,User_10,A_Accepted,Application,ApplState_72219102,complete,2016-01-05 13:19:06.769,Home improvement,New credit,Application_948316229,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,140.925,O_Create Offer,9.0,66.0,31248.0,0.0,75158.604,W_Complete application,W_Complete application,7198.188630281695,261.0,80,False,134346.769,True,0.0,False
3627,10596,Created,User_1,A_Create Application,Application,Application_2115613475,complete,2016-01-05 13:21:00.197,Existing loan takeover,New credit,Application_2115613475,14250.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.045,A_Submitted,0.0,38.0,31248.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,262.0,80,False,134460.197,True,0.0,False
3628,10597,statechange,User_1,A_Submitted,Application,ApplState_368454340,complete,2016-01-05 13:21:00.242,Existing loan takeover,New credit,Application_2115613475,14250.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.491,W_Handle leads,1.0,37.0,31247.0,0.0,0.045,A_Create Application,no_lagged_events,13866.5244107143,262.0,80,False,134460.242,True,0.0,False
3629,10598,Created,User_1,W_Handle leads,Workflow,Workitem_15694798,schedule,2016-01-05 13:21:00.733,Existing loan takeover,New credit,Application_2115613475,14250.0,0.0,0.0,0,0.0,0,0.0,0.0,0,95.988,W_Handle leads,2.0,36.0,31247.0,0.0,0.536,A_Submitted,A_Create Application,13866.5244107143,262.0,80,False,134460.733,True,0.0,False
3630,7356,Created,User_10,O_Create Offer,Offer,Offer_1776591059,complete,2016-01-05 13:21:27.694,Home improvement,New credit,Application_948316229,30000.0,30000.0,120.0,True,313.78,False,0.0,30000.0,0,1.458,O_Created,10.0,65.0,31247.0,0.0,75299.529,A_Accepted,W_Complete application,7198.188630281695,262.0,80,False,134487.694,True,0.0,False
3631,7357,statechange,User_10,O_Created,Offer,OfferState_1822327017,complete,2016-01-05 13:21:29.152,Home improvement,New credit,Application_948316229,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_1776591059,67.165,O_Sent (mail and online),11.0,64.0,31247.0,0.0,75300.987,O_Create Offer,A_Accepted,7198.188630281695,262.0,80,False,134489.152,True,0.0,False
3632,6952,statechange,User_24,A_Accepted,Application,ApplState_574589040,complete,2016-01-05 13:21:30.590,Home improvement,Limit raise,Application_2070389081,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,128.648,O_Create Offer,8.0,35.0,31247.0,0.0,81487.101,W_Complete application,W_Complete application,5211.206106896554,262.0,80,False,134490.59,True,0.0,False
3633,7358,statechange,User_10,O_Sent (mail and online),Offer,OfferState_546093589,complete,2016-01-05 13:22:36.317,Home improvement,New credit,Application_948316229,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_1776591059,0.049,W_Complete application,12.0,63.0,31247.0,0.0,75368.152,O_Created,O_Create Offer,7198.188630281695,262.0,80,False,134556.317,True,0.0,False
3634,7359,Deleted,User_10,W_Complete application,Workflow,Workitem_267352688,complete,2016-01-05 13:22:36.366,Home improvement,New credit,Application_948316229,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.043,W_Call after offers,13.0,62.0,31247.0,0.0,75368.201,O_Sent (mail and online),O_Created,7198.188630281695,262.0,80,False,134556.366,True,0.0,False
3635,7360,Created,User_10,W_Call after offers,Workflow,Workitem_448433714,schedule,2016-01-05 13:22:36.409,Home improvement,New credit,Application_948316229,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,W_Call after offers,14.0,61.0,31247.0,0.0,75368.244,W_Complete application,O_Sent (mail and online),7198.188630281695,262.0,80,False,134556.409,True,0.0,False
3636,7361,Obtained,User_10,W_Call after offers,Workflow,Workitem_1479014792,start,2016-01-05 13:22:36.419,Home improvement,New credit,Application_948316229,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.005,A_Complete,15.0,60.0,31247.0,0.0,75368.254,W_Call after offers,W_Complete application,7198.188630281695,262.0,80,False,134556.419,True,0.0,False
3637,7362,statechange,User_10,A_Complete,Application,ApplState_929054821,complete,2016-01-05 13:22:36.424,Home improvement,New credit,Application_948316229,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,52.747,W_Call after offers,16.0,59.0,31247.0,0.0,75368.259,W_Call after offers,W_Call after offers,7198.188630281695,262.0,80,False,134556.424,True,0.0,False
3638,10599,Deleted,User_1,W_Handle leads,Workflow,Workitem_556647640,withdraw,2016-01-05 13:22:36.721,Existing loan takeover,New credit,Application_2115613475,14250.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.04,W_Complete application,3.0,35.0,31247.0,0.0,96.524,W_Handle leads,A_Submitted,13866.5244107143,262.0,80,False,134556.721,True,0.0,False
3639,10600,Created,User_1,W_Complete application,Workflow,Workitem_780201910,schedule,2016-01-05 13:22:36.761,Existing loan takeover,New credit,Application_2115613475,14250.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.04,A_Concept,4.0,34.0,31247.0,0.0,96.564,W_Handle leads,W_Handle leads,13866.5244107143,262.0,80,False,134556.761,True,0.0,False
3640,10601,statechange,User_1,A_Concept,Application,ApplState_1426066960,complete,2016-01-05 13:22:36.801,Existing loan takeover,New credit,Application_2115613475,14250.0,0.0,0.0,0,0.0,0,0.0,0.0,0,79468.846,W_Complete application,5.0,33.0,31247.0,0.0,96.604,W_Complete application,W_Handle leads,13866.5244107143,262.0,80,False,134556.801,True,0.0,False
3641,7363,Released,User_10,W_Call after offers,Workflow,Workitem_2145734092,suspend,2016-01-05 13:23:29.171,Home improvement,New credit,Application_948316229,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,499179.009,W_Call after offers,17.0,58.0,31247.0,0.0,75421.006,A_Complete,W_Call after offers,7198.188630281695,262.0,80,False,134609.171,True,0.0,False
3642,6953,Created,User_24,O_Create Offer,Offer,Offer_1140904938,complete,2016-01-05 13:23:39.238,Home improvement,Limit raise,Application_2070389081,30000.0,0.0,126.0,True,300.0,False,0.0,30000.0,0,1.439,O_Created,9.0,34.0,31247.0,0.0,81615.749,A_Accepted,W_Complete application,5211.206106896554,262.0,80,False,134619.238,True,0.0,False
3643,6954,statechange,User_24,O_Created,Offer,OfferState_827102436,complete,2016-01-05 13:23:40.677,Home improvement,Limit raise,Application_2070389081,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_1140904938,26.155,O_Sent (mail and online),10.0,33.0,31247.0,0.0,81617.188,O_Create Offer,A_Accepted,5211.206106896554,262.0,80,False,134620.677,True,0.0,False
3644,6911,statechange,User_7,A_Accepted,Application,ApplState_1092026822,complete,2016-01-05 13:23:46.691,"Other, see explanation",Limit raise,Application_1301925609,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,753.988,O_Create Offer,10.0,32.0,31247.0,0.0,81718.218,W_Complete application,W_Complete application,16066.520282208583,262.0,80,False,134626.691,True,0.0,False
3645,6955,statechange,User_24,O_Sent (mail and online),Offer,OfferState_1760489240,complete,2016-01-05 13:24:06.832,Home improvement,Limit raise,Application_2070389081,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_1140904938,0.029,W_Complete application,11.0,32.0,31247.0,0.0,81643.343,O_Created,O_Create Offer,5211.206106896554,262.0,80,False,134646.832,True,0.0,False
3646,6956,Deleted,User_24,W_Complete application,Workflow,Workitem_1162899725,complete,2016-01-05 13:24:06.861,Home improvement,Limit raise,Application_2070389081,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.014,W_Call after offers,12.0,31.0,31247.0,0.0,81643.372,O_Sent (mail and online),O_Created,5211.206106896554,262.0,80,False,134646.861,True,0.0,False
3647,6957,Created,User_24,W_Call after offers,Workflow,Workitem_197944157,schedule,2016-01-05 13:24:06.875,Home improvement,Limit raise,Application_2070389081,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.003,W_Call after offers,13.0,30.0,31247.0,0.0,81643.386,W_Complete application,O_Sent (mail and online),5211.206106896554,262.0,80,False,134646.875,True,0.0,False
3648,6958,Obtained,User_24,W_Call after offers,Workflow,Workitem_379158287,start,2016-01-05 13:24:06.878,Home improvement,Limit raise,Application_2070389081,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.003,A_Complete,14.0,29.0,31247.0,0.0,81643.389,W_Call after offers,W_Complete application,5211.206106896554,262.0,80,False,134646.878,True,0.0,False
3649,6959,statechange,User_24,A_Complete,Application,ApplState_1449990355,complete,2016-01-05 13:24:06.881,Home improvement,Limit raise,Application_2070389081,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,72.802,O_Create Offer,15.0,28.0,31247.0,0.0,81643.392,W_Call after offers,W_Call after offers,5211.206106896554,262.0,80,False,134646.881,True,0.0,False
3650,10452,Released,User_21,W_Call after offers,Workflow,Workitem_938606885,suspend,2016-01-05 13:24:36.070,Car,New credit,Application_1868808301,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,499080.492,W_Call after offers,12.0,43.0,31247.0,0.0,1992.897,A_Complete,W_Call after offers,103.97936551724136,262.0,80,False,134676.07,True,0.0,False
3651,6960,Created,User_24,O_Create Offer,Offer,Offer_1363765075,complete,2016-01-05 13:25:19.683,Home improvement,Limit raise,Application_2070389081,30000.0,0.0,126.0,True,325.0,True,0.0,32500.0,0,1.343,O_Created,16.0,27.0,31247.0,0.0,81716.194,A_Complete,W_Call after offers,5211.206106896554,262.0,80,False,134719.683,True,0.0,False
3652,6961,statechange,User_24,O_Created,Offer,OfferState_255134425,complete,2016-01-05 13:25:21.026,Home improvement,Limit raise,Application_2070389081,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_1363765075,14.595,O_Sent (mail and online),17.0,26.0,31247.0,0.0,81717.537,O_Create Offer,A_Complete,5211.206106896554,262.0,80,False,134721.026,True,0.0,False
3653,6962,statechange,User_24,O_Sent (mail and online),Offer,OfferState_2076265007,complete,2016-01-05 13:25:35.621,Home improvement,Limit raise,Application_2070389081,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_1363765075,99.278,W_Call after offers,18.0,25.0,31247.0,0.0,81732.132,O_Created,O_Create Offer,5211.206106896554,262.0,80,False,134735.621,True,0.0,False
3654,2920,Created,User_85,O_Create Offer,Offer,Offer_1570293951,complete,2016-01-05 13:26:01.188,Car,New credit,Application_505474597,6750.0,0.0,58.0,True,136.0,False,0.0,6800.0,0,1.387,O_Created,17.0,18.0,31247.0,0.0,185231.467,W_Call after offers,A_Complete,5564.597013333333,262.0,80,False,134761.188,True,0.0,False
3655,2921,statechange,User_85,O_Created,Offer,OfferState_984547802,complete,2016-01-05 13:26:02.575,Car,New credit,Application_505474597,6750.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_1570293951,22.833,O_Sent (online only),18.0,17.0,31247.0,0.0,185232.854,O_Create Offer,W_Call after offers,5564.597013333333,262.0,80,False,134762.575,True,0.0,False
